Id,SalePrice
395,149061.64824496742
397,131786.02950378926
398,111581.63479156692
401,113512.05362976303
404,123172.20605053817
408,105655.13004842581
409,131513.3737202731
410,148287.91371291172
418,130658.36084984285
422,426998.4100195897
427,375653.1693319364
431,394912.04228878784
433,460035.5592555414
437,358122.76410771935
438,284776.89209682343
442,365825.70716521447
447,236740.1021770199
459,364904.96259208117
460,317425.4024797007
464,214296.82594134222
465,186906.62713498456
467,182389.6547113527
468,189984.1736284207
474,171306.4876155065
480,200005.04870586866
481,196460.39695322697
483,229488.68579173763
488,185154.89573783154
492,196460.72509481906
494,181680.9133519066
499,321498.3634888916
500,286434.897430168
501,312092.10728184535
503,265778.07994777884
506,262185.2576036419
508,237187.95650473813
511,252723.62879042077
515,235156.36423375236
519,226335.58091017927
521,250295.04533062736
530,223659.94369204988
532,209184.8998563868
534,172629.18106897676
540,172193.68140775728
541,132641.94712727767
551,148602.53427577484
552,177992.31382396366
554,96798.49445259721
555,124603.38208054687
556,121238.02016931785
557,129940.94818836279
565,245183.7920153664
566,260592.48449443048
567,170418.21358108002
569,211245.07423747933
570,192375.85747209573
574,217617.05235179904
575,311677.01423720794
576,210471.32574914632
577,190499.9160827296
578,226448.9729132284
583,227205.20246653975
584,219653.5716587272
585,156046.87554319671
587,198707.7238233978
593,210809.81248740596
597,201911.29953917555
598,181393.64008502892
599,154402.7875097048
600,112541.30117706627
605,165374.47135638853
607,155554.8857571551
608,159251.31717885035
611,183627.35879222292
616,111016.45594815358
625,178637.99250820593
629,179272.95136285602
630,151108.47499282152
631,126752.17186428772
640,204396.08825392817
642,172886.61943972157
643,138137.47760357527
646,116859.51946019502
647,145395.64671741132
655,86632.26833817967
659,106428.09732926701
663,31770.68140032576
665,87777.8899494
667,217215.80546714092
673,162032.87909372651
676,127316.60097543948
680,163834.96439425315
682,126706.38368447265
687,144316.77039130908
688,158827.57699475595
692,110694.4466967836
693,111120.04869225573
695,156300.4179299718
697,116204.27397216173
700,138577.1601219896
702,137122.7410572611
703,154207.9918101372
704,90892.94283241556
712,74791.790953984
713,107416.93426011092
717,203319.65037384318
720,169833.9882250139
721,75239.9973180851
726,152806.67361002858
733,107623.66687111599
736,121010.65970476344
738,105198.55244613271
741,120059.11363636641
743,28674.696041813557
745,102189.88608892132
750,153308.53145345324
756,86683.57351890737
757,137781.29737794815
758,145869.05233140604
760,76908.78699018536
765,152017.11140095617
775,133611.55434412605
776,132817.0781453384
780,173760.91930953332
783,250988.6001821683
790,123456.0899855287
795,77958.83079058565
796,126626.3763844296
797,163196.4341554651
798,117520.04071133015
804,199193.65067068624
805,211111.39638153237
806,221724.5919643046
808,127922.25837456773
814,169244.31224692476
818,300927.6993094778
821,303078.0657609143
822,349528.4658776801
825,278904.4308217512
827,223694.4378035505
830,197466.70457492655
834,232649.8193491234
835,211784.74635049168
842,143348.71699185806
845,205187.8889877835
852,200121.77086985728
857,133256.51402599658
858,130852.14724752444
859,138694.95095086494
860,129645.99652729835
861,125136.30821769682
864,241889.45711371183
868,191854.71797059325
869,203740.54797093003
872,280962.0487111986
873,206850.39744914172
885,107775.52538494368
890,106332.92866422208
895,103847.63081340562
899,74895.41793076253
906,125814.92554426804
918,156060.5142648302
923,157311.43486776564
925,133279.2462270706
927,141064.40312440915
932,201002.0175492223
933,115919.12240222497
934,142203.6859684136
942,87972.15229922836
947,233249.9436921776
948,272126.7715701184
951,154636.76824399485
957,391101.0105923785
958,350318.269592338
959,244050.50634175236
963,181851.66467913945
967,205017.9236318523
968,344850.34266179753
971,154344.70065078317
972,174805.71844245412
976,86278.60777876248
978,78551.04593639325
979,97007.10907849343
984,119285.58221326355
986,162998.18602328442
991,215276.55847407627
996,220736.37315702456
1001,274360.08245605597
1007,197970.47831286132
1008,183379.0970446833
1009,246810.00819081318
1014,185196.10784802694
1022,204572.08216779155
1024,173726.65414387765
1027,132596.54120230942
1030,159241.7672964728
1032,151297.7090217021
1035,146518.6496125176
1042,117248.12454521337
1047,130740.81751814377
1050,104981.20232308841
1055,297085.489561203
1059,399362.89699886873
1061,367443.76715037774
1064,464402.0876837736
1077,230280.46647160873
1081,227519.66644993745
1092,242576.16269325174
1093,195454.45695553164
1095,207014.07960552492
1099,287731.5338846722
1101,299567.4270202602
1103,308995.2690480427
1109,276723.47403183184
1112,216724.59970601375
1113,224111.597144469
1114,235140.5931411373
1116,226835.3704978256
1117,233980.56313538394
1119,268556.4010533333
1121,212984.31076804997
1122,214005.05089751966
1125,259806.0827983612
1137,171815.80978651354
1142,203023.05692318347
1144,189760.33436822062
1145,190603.1714364203
1147,180718.42376776438
1148,188282.29692113536
1149,160685.778916841
1150,128981.66500196484
1153,120399.34915748352
1154,104346.19437428091
1159,365699.2315557932
1161,173663.34733541057
1167,173755.88376395506
1171,264753.99780266336
1174,184638.94331794578
1188,179153.32630177215
1189,165372.4586779659
1191,151667.18340506306
1195,142501.05349631805
1199,173227.531108691
1201,187412.57442776038
1204,197808.275268273
1211,152573.4708143115
1214,177097.63474710003
1219,144290.33561310786
1220,52674.26990789517
1227,185138.59036489285
1229,224177.80541823574
1231,135610.06487599213
1234,200751.23309839724
1235,125031.82610084812
1239,157735.18165904572
1240,162373.39742063664
1241,181223.8572943062
1246,113327.33432913876
1249,179398.1358279033
1250,132707.95354484572
1252,141725.47667512053
1259,173844.1445013043
1267,118825.78212711115
1269,106829.46307984211
1270,130515.20997896537
1272,113755.49207090457
1274,147151.56632264666
1276,132780.90511920242
1279,148565.54881838476
1281,173550.227769139
1286,142232.30261938355
1287,126378.49967815314
1290,64602.388532582394
1291,131606.97164065027
1297,159811.7116548443
1302,144261.03459483996
1303,29449.067650637473
1312,94787.72060201653
1315,104801.87530034201
1322,39738.891855712136
1327,93623.67268803342
1331,127621.67492246066
1333,110393.53597319448
1334,124428.94593360295
1336,125321.71388949061
1341,132420.37490815972
1344,73115.806435352
1347,127629.6276361146
1348,178441.08849471743
1353,168839.81362470976
1355,136196.46858152526
1356,129386.2585015817
1357,183950.27323190073
1361,123307.9557870531
1364,115653.45762917909
1368,106024.14208543628
1369,82326.09202459686
1371,136086.11653451785
1373,135409.37445413042
1374,132378.38978598244
1387,126608.4537558636
1388,101420.04963420473
1392,158523.00289230922
1394,140723.19905682933
1406,169953.7654940622
1407,227878.8210951109
1408,202589.53391395736
1409,165930.0491610459
1411,158413.59918052529
1412,118381.46005707994
1413,123977.94568920115
1414,127943.78795927408
1425,234612.71814302297
1430,196953.2852943774
1431,225637.13721760974
1435,224971.390583941
1441,213218.20245498043
1444,217691.24416575898
1445,124402.02135096848
1446,124744.08875744848
1452,115588.786612983
1453,118701.24905727422
1456,224161.2515263459
1457,218793.65816982518
1460,249971.37484429782
1463,252099.3903221011
1468,210867.1432959625
1471,217965.0276951989
1474,203236.36717020805
1475,189906.6498934456
1476,203392.5271273516
1478,208809.45501066378
1482,149184.10302965483
1483,165207.63816172094
1484,152451.18736331962
1485,168249.41882781914
1496,162911.99160813887
1497,148349.85030065695
1500,150294.19780241343
1506,145292.8076200563
1507,108591.97216349859
1509,131424.8022625928
1510,138210.7021171646
1513,107522.81689993212
1517,124931.08070525448
1518,174797.8131475437
1523,196967.13239252334
1524,134501.85235059983
1526,156484.3778396406
1529,174202.4264485742
1531,168233.00246836725
1535,129827.54650940627
1536,139715.69401438732
1538,317646.513890491
1540,228333.72675199373
1543,117418.21956184374
1545,100405.26128352234
1546,116567.11770901625
1557,88153.83577658432
1558,110276.77533970503
1559,85711.59337092616
1563,271484.73963080125
1568,161607.74559963896
1571,342820.3720385369
1578,153553.52273469698
1579,227524.0770266622
1584,240845.08350529923
1586,298460.4010182639
1604,123546.76728056178
1606,151298.15576098923
1610,179387.41617483678
1611,166474.20473129157
1618,175803.9320337499
1623,193975.6179104928
1624,178846.55664267996
1628,176747.42570043358
1633,254030.10663721478
1645,157790.59607134847
1649,205171.70567208662
1652,152253.19235890164
1653,149791.5079095634
1656,155942.83481831598
1662,181320.98118254828
1668,110567.33295958633
1670,106755.07144985434
1672,108470.36643374366
1673,161809.64985533356
1674,179374.10651138148
1677,114427.92819559296
1678,147696.77983339367
1679,108900.45630528557
1685,393036.3561147194
1692,437760.84155297675
1693,346550.6406598318
1696,460797.38311874995
1709,324700.12122052885
1711,309814.6947208856
1717,232096.15524451452
1718,221479.03172714138
1721,242785.46844775887
1722,233658.91617418648
1725,350997.1946059832
1726,242000.18562758452
1730,187264.73641418002
1731,196697.14675676278
1733,201862.26945330293
1737,197419.79299715307
1746,235736.26654705007
1747,208533.79282979318
1748,191884.53967475076
1749,216706.80906135292
1760,182704.550707222
1761,492013.2974992626
1762,337552.6312143939
1768,540843.1150687744
1769,260296.6281420061
1770,295551.29759679217
1776,196104.89463778445
1781,388617.7244357664
1785,315667.12954984815
1792,208071.63487915832
1798,249934.25899795213
1812,191818.8358960225
1814,239876.67748515832
1817,136468.2689534701
1818,170570.70769595253
1822,128269.14145864139
1823,123506.48107657554
1829,247518.11969364353
1838,211681.42673674395
1845,174784.0228994082
1851,181670.09149581488
1855,257450.06385264779
1856,194212.90254711744
1858,217221.64499407157
1865,206377.741408008
1866,162201.9210280934
1867,165405.68115528236
1868,185090.49485338447
1876,132021.88996307977
1878,148291.81024292618
1879,147133.30506165678
1882,141868.00991182023
1883,109850.05443941243
1887,93915.17024669553
1895,143357.08696762103
1898,152983.03673597946
1904,48866.91331871663
1908,157959.48067521706
1917,137182.66017738698
1918,116322.06024716925
1920,135935.7559758519
1922,126371.55189968272
1923,165881.01233572728
1931,160750.37434825965
1935,132843.72271220357
1936,116340.2218295486
1939,131495.97130505322
1943,114962.90738098322
1944,120320.4117683309
1946,243578.59219855157
1952,112410.79853460754
1954,107134.78748756793
1958,124691.87460631182
1964,140561.4741447914
1966,140744.448801618
1969,102576.77892779895
1977,84685.69708755771
1980,78894.64444301487
1984,98888.5659884476
1985,74287.80011058977
1988,90368.27131496547
1989,105756.56429615764
1991,130586.27966691455
1992,115339.38227598269
1997,121755.99048871596
1999,212684.0818631778
2003,107535.06595355443
2005,114440.89374005857
2010,126683.80489194446
2012,131062.95260288345
2016,138036.20262034074
2017,115541.3634142637
2022,170931.7231046043
2023,163718.58148671294
2035,125772.20429262682
2036,194174.7856954394
2040,113390.7702709661
2042,145089.04498312162
2043,76764.38842450861
2055,144475.73781483807
2056,106270.23331715244
2059,110096.6309211212
2064,119969.53930110818
2066,202271.75905461266
2070,157682.88387631683
2071,73415.46025171022
2078,227015.4009771602
2080,161713.64706804298
2085,120417.96093959564
2089,143405.49365311238
2090,183887.04399797073
2092,228163.19138244278
2094,251174.10279690017
2095,207812.32480138683
2098,350796.79458384437
2099,250277.7651063116
2103,250714.05391794234
2120,155926.04389358524
2122,174319.41057853625
2123,172484.97981490643
2134,190163.84239225957
2135,123609.7420169447
2136,127449.83074394049
2143,170147.66645471592
2145,260644.45293540793
2146,235813.5540867489
2148,193197.52978250716
2155,258473.99315182824
2156,241696.43390778653
2157,145621.8313805551
2159,206953.51578403282
2161,195527.46682483304
2164,191665.0393571788
2165,186873.31248310403
2169,155323.76930384972
2171,121280.3480998209
2180,161835.74662315648
2182,539227.9062146455
2184,135047.49149225146
2185,66282.9358538495
2188,84432.15467819058
2191,117571.6786398536
2192,90918.78987224471
2196,180907.78964330142
2198,91920.10309705803
2204,156929.28319915623
2210,180256.07071201387
2213,144008.84462572288
2215,264674.228592879
2219,234619.67374895103
2221,217498.74448177085
2224,202347.4509242091
2228,182806.85419646237
2232,107693.214517061
2239,107858.43264219169
2246,273454.1900987131
2247,264939.66435452254
2249,154507.46286550487
2251,179978.42266293938
2254,140820.058571935
2256,212536.5700977717
2259,215620.10040239923
2263,267677.4688689097
2266,204077.11421461747
2271,197733.37280847703
2274,217498.16658793137
2275,302522.5408119036
2280,163424.91588777164
2281,177664.20276489557
2291,92476.91393060905
2292,169758.081177003
2295,205677.31669335053
2297,102377.17027314326
2299,127818.6985046452
2302,131448.36094062845
2303,119852.28247029454
2304,117217.43941486444
2308,196858.0214474654
2312,226595.9583866066
2314,181231.56624469947
2315,183596.18705197357
2316,200433.92418468505
2320,240315.378891165
2321,277306.1134096413
2322,265033.2068246374
2325,170885.80199425868
2336,402196.13357907545
2340,332184.33378634683
2341,316687.44946339994
2342,423067.12489330984
2345,219595.18254675294
2346,186477.9116196376
2347,161319.74567247697
2354,262631.43924677104
2357,179166.6420302324
2359,143210.9134900355
2360,142555.05863560023
2361,98313.35126753949
2362,90286.06025512256
2366,127930.72418494464
2367,104350.20903096668
2370,118779.12698644333
2373,107601.20347421343
2376,123751.93536998179
2378,150851.34469311734
2382,263513.7814858803
2387,319995.6037626075
2392,399029.1807631142
2395,358889.9021890365
2396,384399.8694831629
2397,318124.4850426387
2399,388140.72970261786
2401,443543.7511079196
2402,302358.06165503414
2407,227781.70218016295
2411,187328.80361304813
2414,219507.5978730503
2418,267219.8974436074
2419,194801.7320712099
2424,173162.58927227496
2427,198602.99375048166
2430,230302.2994877016
2439,202291.2748295219
2441,238812.34595719771
2442,223121.06543109706
2446,457910.23531361704
2447,391833.63299916184
2452,324260.21228620573
2457,357663.95277153095
2458,274417.3759280861
2462,356311.68807361345
2465,202493.1439113691
2467,203473.47626173557
2473,157268.20697408894
2478,189671.3190874605
2479,170010.6012094609
2482,156245.34511562358
2485,125668.6029343293
2488,141917.65088848554
2494,119974.325077177
2500,275987.02414688125
2509,160511.12543751794
2512,186955.42930052755
2514,161818.08156681547
2515,189326.39349788777
2516,207780.58448768177
2518,160468.5447761413
2519,226771.58476654597
2520,187324.51246093173
2527,169961.04790620535
2532,133631.7366986042
2538,124304.1372135135
2539,150819.66216807984
2543,118802.38828843118
2551,141359.87534686207
2554,120795.72934007712
2555,104152.69295463925
2557,93272.90026413243
2561,137624.0829162012
2563,161731.45137147122
2564,148064.67988324648
2570,115733.86620398687
2571,293426.10009601165
2576,146059.86352761203
2582,165102.10832114972
2584,157440.3106298949
2587,124569.73591665865
2589,125258.8797534605
2591,218362.87280209846
2597,113851.9023029749
2602,153955.0042806503
2605,166681.64432778576
2610,173743.64562579544
2611,134894.55597535137
2614,129333.54191885622
2616,190648.96753898478
2617,152614.84911367926
2620,144765.62933598633
2623,85380.52307443508
2631,145761.3552929183
2638,134896.32069133455
2639,110466.16009130784
2645,121425.97296515599
2647,66333.25962177734
2648,139019.13455071923
2650,100713.54813599552
2652,115752.449985271
2656,109038.20216268719
2658,144555.53780036702
2661,176944.3976366746
2665,149926.62262261746
2673,161755.8496093339
2678,88863.74577614479
2679,88953.07327629217
2680,54837.115642203265
2685,95494.89493662746
2695,122098.89154124886
2698,95158.53573611796
2700,170892.08370946423
2706,134928.75768374512
2708,141911.8371490019
2709,146553.09727249818
2711,129474.32623178515
2718,173150.12467757458
2719,173010.75849401305
2721,166986.85721916784
2725,167348.2738384446
2726,216775.05014029937
2732,210839.89102744203
2733,137587.4747243538
2739,188816.197466476
2747,164986.2821741291
2751,231106.25457856173
2754,207389.1016993593
2755,228151.70598255369
2756,214044.11867014048
2758,233801.5174853842
2763,201489.91664760522
2764,230402.50928459837
2765,167263.02481906526
2766,190934.80371449
2768,169278.37943216262
2781,211870.7498703735
2784,168135.75425202842
2785,138341.17046350404
2786,126007.08112998972
2796,223238.25862376505
2797,255859.69150544755
2801,229219.5938974319
2805,255533.90040318362
2806,196661.70280429293
2812,195919.17628183996
2817,135148.91923688637
2822,152884.4545722012
2825,249835.64718239618
2828,161869.70743322372
2831,158978.5619535237
2843,131687.05833710925
2845,90577.62620257329
2847,176879.43607382796
2855,168578.15629820526
2856,148431.123399788
2859,144779.94499637373
2865,182754.23324436988
2867,177081.9500331385
2869,192987.28195397733
2870,215390.71750191477
2874,139399.19327405482
2876,60130.658228389555
2889,163987.5364658892
2892,297763.325647366
2895,211749.95251789124
2898,242412.64836875128
2901,299202.25060255517
2902,325304.1753005323
2908,137810.95989127905
2909,117302.24891827913
2916,159675.80757070487
2917,119133.31021551926
2919,73697.14126317072
2921,69486.7901583403
2922,201816.6349168244
2925,172770.4506265555
2928,119796.99353064515
